tarih,vardiya,makine_id,sicaklik,basinc,titreşim,uretim_hizi,operator_tecrube,kullanim_süresi,rulman_degisimi_sonrasi,hata_var
2022-01-10,Akşam,3,88.96,1.47,0.71,2085,5,6,0,0
2022-01-11,Akşam,4,86.24,1.88,0.7,1051,2,10,0,0
2022-01-12,Gündüz,1,77.15,1.36,0.72,1115,2,11,0,0
2022-01-13,Gündüz,4,81.02,1.75,0.72,1046,2,8,0,0
2022-01-14,Gündüz,2,82.31,1.69,0.71,1437,4,6,0,0
2022-01-15,Gece,4,80.67,1.73,0.65,2435,5,11,0,0
2022-01-16,Akşam,5,88.92,2.37,0.74,1100,1,7,0,0
2022-01-17,Gece,4,81.7,1.61,0.69,2302,5,6,0,0
2022-01-18,Gündüz,1,85.68,1.82,0.7,1106,1,9,0,0
2022-01-19,Akşam,1,80.91,1.41,0.7,1982,4,10,0,0
2022-01-20,Gece,4,69.84,2.08,0.77,2058,5,6,0,0
2022-01-21,Akşam,1,74.04,1.75,0.63,2000,2,11,0,0
2022-01-22,Gece,1,75.08,2.15,0.68,1358,5,6,0,0
2022-01-23,Akşam,4,78.75,1.06,0.72,1886,4,11,0,0
2022-01-24,Gündüz,3,90.39,1.78,0.7,1799,4,8,0,0
2022-01-25,Gündüz,3,81.81,1.84,0.67,2025,4,9,0,0
2022-01-26,Akşam,2,79.47,2.07,0.6,2295,1,8,0,0
2022-01-27,Gece,1,86.19,1.61,0.68,2167,5,10,0,0
2022-01-28,Gündüz,4,72.74,2.04,0.71,1434,2,10,0,0
2022-01-29,Gündüz,1,77.55,1.64,0.72,2474,2,11,0,0
2022-01-30,Gündüz,5,76.81,1.83,0.69,1603,3,9,0,0
2022-01-31,Akşam,1,81.99,2.08,0.71,1565,4,8,0,0
2022-02-01,Akşam,1,84.48,1.52,0.64,1915,2,9,0,0
2022-02-02,Gece,3,82.36,2.02,0.72,1227,4,8,0,0
2022-02-03,Gece,4,82.44,1.9,0.7,1544,2,11,0,0
2022-02-04,Gece,1,78.19,1.7,0.71,2237,5,11,0,0
2022-02-05,Akşam,3,81.6,1.6,0.69,1647,3,11,0,0
2022-02-06,Akşam,2,75.8,1.17,0.71,1247,4,7,0,0
2022-02-07,Gece,3,83.37,1.78,0.73,2431,1,9,0,0
2022-02-08,Gece,3,77.5,1.7,0.71,2076,1,10,0,0
2022-02-09,Akşam,3,74.39,1.99,0.61,1313,2,8,0,0
2022-02-10,Gece,1,80.19,1.96,0.72,2397,5,7,0,0
2022-02-11,Gündüz,1,70.43,2.12,0.68,1036,4,10,0,0
2022-02-12,Akşam,2,87.37,2.13,0.67,1723,3,8,0,0
2022-02-13,Gece,5,83.99,2.75,0.77,1979,5,7,0,0
2022-02-14,Akşam,5,81.68,1.95,0.66,1083,2,10,0,0
2022-02-15,Gündüz,5,71.88,1.54,0.66,1899,5,10,0,0
2022-02-16,Akşam,2,76.5,2.05,0.59,2117,3,7,0,0
2022-02-17,Akşam,5,80.2,2.28,0.78,2438,5,10,0,0
2022-02-18,Akşam,5,78.68,1.94,0.75,2365,4,8,0,0
2022-02-19,Akşam,3,71.56,1.16,0.69,1718,2,8,0,0
2022-02-20,Gündüz,1,73.42,1.97,0.74,1549,3,10,0,0
2022-02-21,Akşam,1,78.58,1.61,0.6,2444,2,6,0,0
2022-02-22,Akşam,3,73.58,1.4,0.73,2371,4,11,0,0
2022-02-23,Gece,3,86.86,1.86,0.67,1714,3,7,0,0
2022-02-24,Akşam,3,82.47,1.34,0.79,1586,3,6,0,0
2022-02-25,Gece,1,75.98,2.11,0.73,2151,2,8,0,0
2022-02-26,Gündüz,5,85.85,2.02,0.72,1151,5,10,0,0
2022-02-27,Gündüz,3,84.84,1.77,0.67,2061,5,9,0,0
2022-02-28,Gündüz,2,81.44,1.63,0.67,2450,1,9,0,0
2022-03-01,Gündüz,3,79.8,1.74,0.74,2128,1,11,0,0
2022-03-02,Gece,4,78.51,1.5,0.67,1164,3,6,0,0
2022-03-03,Akşam,3,77.3,1.78,0.67,1937,2,6,0,0
2022-03-04,Gündüz,1,73.32,0.95,0.78,1211,3,6,0,0
2022-03-05,Akşam,3,87.64,1.83,0.73,1525,2,8,0,0
2022-03-06,Gece,4,77.4,1.83,0.66,1741,4,11,0,0
2022-03-07,Gece,2,80.14,2.05,0.74,1131,1,11,0,0
2022-03-08,Gece,5,75.45,1.89,0.7,2175,3,8,0,0
2022-03-09,Gündüz,3,78.7,2.09,0.63,1095,4,11,0,0
2022-03-10,Akşam,4,94.25,1.96,0.69,2012,5,10,0,0
2022-03-11,Akşam,4,76.37,2.11,0.66,1521,1,8,0,0
2022-03-12,Akşam,2,87.24,2.59,0.73,1373,2,10,0,0
2022-03-13,Gece,1,79.86,1.93,0.69,2039,5,10,0,0
2022-03-14,Gündüz,3,83.4,1.86,0.72,1607,5,6,0,0
2022-03-15,Gece,4,86.22,2.16,0.75,1017,4,9,0,0
2022-03-16,Gece,2,81.36,1.66,0.84,2432,3,6,0,0
2022-03-17,Akşam,5,78.24,1.76,0.82,2030,3,8,0,0
2022-03-18,Gece,4,79.07,1.93,0.73,2268,4,7,0,0
2022-03-19,Akşam,2,79.24,1.82,0.72,1977,5,8,0,0
2022-03-20,Gündüz,1,89.32,1.82,0.69,1878,1,9,0,0
2022-03-21,Akşam,1,72.58,2.07,0.64,1593,5,8,0,0
2022-03-22,Gündüz,4,71.15,1.29,0.61,1642,4,9,0,0
2022-03-23,Akşam,4,71.48,2.41,0.68,1128,5,7,0,0
2022-03-24,Gece,3,75.53,1.95,0.81,1800,5,7,0,0
2022-03-25,Gece,2,83.5,1.68,0.8,1454,5,11,0,0
2022-03-26,Gündüz,4,83.81,2.29,0.73,1875,5,10,0,0
2022-03-27,Gündüz,3,76.96,1.83,0.75,1570,1,8,0,0
2022-03-28,Gündüz,3,79.86,1.84,0.7,2095,2,10,0,0
2022-03-29,Akşam,4,74.42,1.74,0.72,2013,2,6,0,0
2022-03-30,Akşam,1,74.88,2.24,0.69,2183,3,6,0,0
2022-03-31,Gündüz,2,82.9,1.8,0.69,2110,2,6,0,0
2022-04-01,Gece,2,85.24,1.63,0.76,1400,2,11,0,0
2022-04-02,Akşam,1,77.62,2.1,0.7,1461,2,6,0,0
2022-04-03,Akşam,4,88.18,2.15,0.75,1088,5,6,0,0
2022-04-04,Akşam,2,84.83,2.28,0.72,1822,5,8,0,0
2022-04-05,Gündüz,4,87.96,1.99,0.8,1005,1,10,0,0
2022-04-06,Gündüz,4,78.5,2.14,0.76,1944,5,10,0,0
2022-04-07,Gündüz,3,87.6,1.72,0.74,1083,5,9,0,0
2022-04-08,Gündüz,1,90.9,2.11,0.66,2273,2,6,0,0
2022-04-09,Gündüz,4,77.94,2.02,0.71,2439,1,7,0,0
2022-04-10,Gece,5,79.23,1.96,0.73,2095,1,9,0,0
2022-04-11,Gece,1,75.26,1.33,0.74,1620,2,9,0,0
2022-04-12,Gündüz,2,74.28,1.68,0.77,2135,2,8,0,0
2022-04-13,Akşam,3,74.34,1.79,0.74,1171,1,9,0,0
2022-04-14,Gündüz,2,75.94,1.96,0.68,1698,4,7,0,0
2022-04-15,Gece,2,81.37,2.52,0.76,1272,2,10,0,0
2022-04-16,Gece,1,76.15,2.06,0.71,1529,2,9,0,0
2022-04-17,Akşam,2,81.22,1.56,0.7,1318,1,8,0,0
2022-04-18,Gece,4,81.32,1.66,0.68,2105,4,6,0,0
2022-04-19,Gündüz,2,77.65,2.22,0.72,2098,4,7,0,0
2022-04-20,Akşam,3,79.69,1.64,0.71,1428,3,6,0,0
2022-04-21,Gündüz,3,77.36,2.11,0.8,2483,4,11,0,0
2022-04-22,Gündüz,5,78.45,1.84,0.72,1846,2,9,0,0
2022-04-23,Akşam,3,75.96,1.75,0.77,2369,5,10,0,0
2022-04-24,Gündüz,2,80.42,1.65,0.65,1248,1,8,0,1
2022-04-25,Gece,3,77.0,0.89,0.78,1386,2,7,0,0
2022-04-26,Gündüz,1,74.17,1.96,0.77,1362,1,10,0,0
2022-04-27,Akşam,3,82.97,1.48,0.67,2319,4,7,0,0
2022-04-28,Akşam,4,83.14,1.37,0.7,1067,1,8,0,0
2022-04-29,Akşam,1,85.56,1.87,0.71,1437,2,8,0,0
2022-04-30,Gündüz,5,74.88,2.11,0.73,2015,5,9,0,0
2022-05-01,Akşam,4,77.6,1.29,0.71,2156,2,7,0,0
2022-05-02,Akşam,2,81.15,2.1,0.73,2318,3,11,0,0
2022-05-03,Gündüz,2,77.49,1.53,0.78,1295,1,11,0,0
2022-05-04,Gece,2,82.85,1.99,0.72,1646,2,9,0,0
2022-05-05,Gündüz,4,82.49,1.97,0.76,1032,4,7,0,0
2022-05-06,Akşam,4,82.4,1.74,0.75,2397,4,7,0,0
2022-05-07,Akşam,4,87.3,1.81,0.6,1031,2,6,0,0
2022-05-08,Gündüz,1,83.22,1.68,0.71,1554,3,9,0,0
2022-05-09,Gece,1,80.77,1.88,0.8,1304,1,7,0,0
2022-05-10,Akşam,2,79.03,1.88,0.7,1792,3,7,0,0
2022-05-11,Akşam,3,79.38,1.52,0.69,2131,5,8,0,1
2022-05-12,Akşam,2,74.68,1.39,0.8,1095,2,6,0,0
2022-05-13,Gündüz,5,71.17,2.1,0.76,2089,3,11,0,0
2022-05-14,Akşam,1,82.32,1.86,0.82,1520,5,11,0,0
2022-05-15,Gece,4,86.12,2.06,0.73,1229,3,8,0,0
2022-05-16,Akşam,1,78.35,1.6,0.81,1732,5,9,0,0
2022-05-17,Akşam,4,87.94,1.55,0.71,1357,4,11,0,0
2022-05-18,Gece,5,79.12,1.5,0.62,1401,4,9,0,0
2022-05-19,Akşam,5,70.23,1.75,0.79,1789,2,7,0,0
2022-05-20,Gündüz,1,84.59,1.87,0.78,1098,3,10,0,0
2022-05-21,Gündüz,4,77.6,1.64,0.79,1270,4,8,0,0
2022-05-22,Gündüz,5,85.04,2.27,0.74,1361,1,9,0,0
2022-05-23,Gece,2,73.61,1.61,0.83,2187,4,7,0,0
2022-05-24,Akşam,2,82.06,1.87,0.8,1527,4,7,0,0
2022-05-25,Gündüz,4,76.0,1.54,0.8,2192,3,8,0,0
2022-05-26,Gece,1,81.01,1.6,0.76,2044,5,11,0,0
2022-05-27,Akşam,5,83.83,1.77,0.69,1539,1,7,0,0
2022-05-28,Gece,1,82.67,1.55,0.76,1594,1,6,0,0
2022-05-29,Gündüz,2,80.35,1.83,0.77,1832,5,11,0,0
2022-05-30,Gündüz,5,73.11,1.93,0.86,1396,3,10,0,0
2022-05-31,Gündüz,1,83.65,2.13,0.77,2059,4,8,0,0
2022-06-01,Gece,3,85.16,1.48,0.71,1494,5,8,0,0
2022-06-02,Gece,4,74.79,1.85,0.78,1313,1,8,0,0
2022-06-03,Gündüz,4,75.52,1.78,0.82,1489,1,7,0,0
2022-06-04,Gece,3,85.37,1.25,0.84,2299,4,7,0,0
2022-06-05,Gündüz,2,78.96,1.46,0.75,1232,4,8,0,0
2022-06-06,Gündüz,5,75.65,1.94,0.75,2459,2,8,0,0
2022-06-07,Akşam,4,81.36,1.39,0.69,2029,5,6,0,0
2022-06-08,Gece,3,76.81,1.78,0.73,1663,4,9,0,0
2022-06-09,Gündüz,3,80.81,1.16,0.78,1243,2,11,0,0
2022-06-10,Gündüz,2,77.93,1.77,0.69,1240,3,11,0,0
2022-06-11,Gece,2,78.36,1.18,0.87,1557,1,6,0,0
2022-06-12,Akşam,1,85.55,1.62,0.75,2296,5,8,0,0
2022-06-13,Akşam,4,67.66,1.67,0.77,1074,3,7,0,0
2022-06-14,Gündüz,1,82.77,1.84,0.78,1282,5,7,0,0
2022-06-15,Gece,3,84.73,1.72,0.82,1086,5,8,0,0
2022-06-16,Akşam,5,76.89,1.43,0.78,1880,4,9,0,0
2022-06-17,Gece,5,84.69,1.43,0.71,1929,2,10,0,0
2022-06-18,Gece,2,75.2,1.32,0.79,2172,5,10,0,0
2022-06-19,Gündüz,5,76.7,1.86,0.82,2173,3,6,0,0
2022-06-20,Akşam,5,76.12,1.85,0.72,1159,5,11,0,0
2022-06-21,Gündüz,5,84.76,2.0,0.81,1445,2,9,0,0
2022-06-22,Akşam,3,71.28,1.65,0.78,1081,1,10,0,0
2022-06-23,Akşam,5,88.2,1.28,0.77,2030,5,9,0,0
2022-06-24,Akşam,5,78.48,1.71,0.74,1181,3,7,0,0
2022-06-25,Akşam,5,83.07,1.8,0.76,1869,1,7,0,0
2022-06-26,Akşam,1,82.64,1.45,0.79,1965,1,9,0,0
2022-06-27,Gece,3,80.76,1.48,0.75,1477,4,8,0,0
2022-06-28,Gündüz,2,77.0,1.94,0.72,1182,4,10,0,0
2022-06-29,Gece,1,86.21,1.83,0.72,2337,5,10,0,0
2022-06-30,Akşam,4,77.43,2.14,0.79,1173,3,7,0,0
2022-07-01,Gündüz,3,76.34,2.32,0.8,1013,4,11,0,0
2022-07-02,Akşam,3,84.39,1.35,0.77,2323,2,6,0,0
2022-07-03,Gündüz,4,80.73,1.67,0.86,1072,2,10,0,0
2022-07-04,Gece,4,86.79,1.84,0.69,1513,1,7,0,0
2022-07-05,Gündüz,4,79.69,1.91,0.79,1601,1,7,0,0
2022-07-06,Gündüz,2,76.75,2.1,0.68,1342,1,9,0,0
2022-07-07,Gündüz,5,81.37,2.02,0.77,2419,2,9,0,0
2022-07-08,Gündüz,3,77.76,2.14,0.79,1332,4,11,0,0
2022-07-09,Gündüz,5,76.89,1.82,0.77,1354,4,9,0,0
2022-07-10,Akşam,5,84.16,1.61,0.68,1846,5,6,0,0
2022-07-11,Gündüz,4,89.16,2.38,0.77,1162,3,10,0,0
2022-07-12,Gündüz,2,78.77,1.85,0.78,1115,2,6,0,0
2022-07-13,Gece,1,75.13,1.73,0.82,2426,1,6,0,0
2022-07-14,Gündüz,2,79.23,1.48,0.71,2102,3,9,0,0
2022-07-15,Gece,5,82.57,1.85,0.85,2470,1,11,0,0
2022-07-16,Akşam,2,81.29,2.1,0.65,2031,3,7,0,0
2022-07-17,Gündüz,4,85.97,1.65,0.72,2046,3,8,0,0
2022-07-18,Gece,1,83.33,1.76,0.79,1790,4,7,0,0
2022-07-19,Gece,4,74.48,1.87,0.8,1542,5,7,0,0
2022-07-20,Akşam,1,77.53,1.94,0.86,1413,5,7,0,0
2022-07-21,Gündüz,5,73.1,1.72,0.79,1681,1,7,0,0
2022-07-22,Gündüz,1,85.72,1.68,0.78,1641,2,6,0,0
2022-07-23,Gece,1,70.04,1.65,0.81,2432,5,9,0,0
2022-07-24,Gündüz,1,73.58,1.47,0.67,1668,2,9,0,0
2022-07-25,Gece,2,77.44,1.57,0.73,1021,1,7,0,0
2022-07-26,Gündüz,2,82.82,1.56,0.73,2426,2,8,0,0
2022-07-27,Gece,5,77.39,1.34,0.83,1968,3,10,0,0
2022-07-28,Gündüz,1,78.17,2.1,0.85,2180,3,7,0,0
2022-07-29,Akşam,3,78.27,1.91,0.88,1329,1,7,0,0
2022-07-30,Gündüz,5,80.86,1.84,0.82,2045,2,8,0,0
2022-07-31,Gündüz,1,73.9,2.19,0.83,2495,2,6,0,0
2022-08-01,Akşam,1,75.26,2.02,0.79,2287,1,7,0,0
2022-08-02,Gündüz,2,88.4,1.56,0.76,2326,5,8,0,0
2022-08-03,Akşam,5,82.01,2.15,0.74,1901,4,6,0,0
2022-08-04,Gündüz,1,83.8,2.09,0.73,1723,5,6,0,0
2022-08-05,Gece,1,80.29,1.46,0.72,2488,4,11,0,1
2022-08-06,Gece,5,79.3,2.07,0.83,2187,2,11,0,0
2022-08-07,Gündüz,3,82.29,1.66,0.77,2159,4,11,0,0
2022-08-08,Gündüz,5,83.64,2.1,0.76,1251,4,7,0,0
2022-08-09,Gündüz,5,84.23,1.7,0.69,1204,2,6,0,0
2022-08-10,Gece,3,79.37,1.64,0.75,2325,3,7,0,0
2022-08-11,Gündüz,5,84.78,1.67,0.78,2265,4,7,0,0
2022-08-12,Gece,1,67.67,1.51,0.72,1831,1,9,0,0
2022-08-13,Akşam,5,84.46,1.36,0.93,1790,5,10,0,0
2022-08-14,Gece,3,77.87,1.05,0.73,2084,2,10,0,0
2022-08-15,Gece,4,82.77,1.48,0.85,1464,2,9,0,0
2022-08-16,Akşam,5,76.75,2.59,0.79,2325,4,7,0,0
2022-08-17,Gece,2,73.37,1.94,0.77,2495,3,8,0,0
2022-08-18,Gündüz,1,81.7,2.36,0.78,1393,3,6,0,0
2022-08-19,Gündüz,1,72.49,1.7,0.8,2020,5,9,0,0
2022-08-20,Gece,2,78.0,1.66,0.81,1659,5,11,0,0
2022-08-21,Gündüz,2,75.94,2.31,0.75,1911,3,9,0,0
2022-08-22,Gece,5,79.12,1.91,0.83,2282,3,9,0,1
2022-08-23,Gündüz,2,83.99,1.51,0.79,1529,3,9,0,0
2022-08-24,Gündüz,4,77.55,1.99,0.73,2210,4,10,0,1
2022-08-25,Gece,3,81.57,2.18,0.78,2235,1,7,0,0
2022-08-26,Gündüz,2,83.7,1.37,0.87,2058,5,9,0,0
2022-08-27,Gece,2,76.96,1.94,0.81,2170,2,9,0,0
2022-08-28,Gündüz,4,77.04,1.39,0.8,2305,3,9,0,0
2022-08-29,Gündüz,1,86.85,2.16,0.78,2272,3,8,0,1
2022-08-30,Akşam,1,79.6,1.87,0.79,1056,1,8,0,0
2022-08-31,Akşam,5,82.55,1.99,0.81,2328,3,6,0,0
2022-09-01,Gece,4,82.51,1.73,0.79,1521,5,7,0,0
2022-09-02,Akşam,3,74.01,1.27,0.83,1360,3,9,0,0
2022-09-03,Gece,3,76.2,1.67,0.82,2260,1,6,0,0
2022-09-04,Akşam,4,81.88,2.08,0.75,1233,4,11,0,0
2022-09-05,Gündüz,3,69.66,2.4,0.83,1222,5,6,0,0
2022-09-06,Gece,1,78.94,1.88,0.76,1326,4,11,0,0
2022-09-07,Gece,3,75.67,1.59,0.76,2121,2,11,0,0
2022-09-08,Gündüz,3,85.55,1.96,0.81,2249,1,7,0,0
2022-09-09,Gece,4,81.73,2.05,0.82,1835,2,8,0,0
2022-09-10,Gece,4,85.96,1.84,0.84,1488,2,7,0,0
2022-09-11,Akşam,3,79.8,1.82,0.7,1477,2,6,0,0
2022-09-12,Gece,2,79.43,1.86,0.85,1984,2,11,0,0
2022-09-13,Gündüz,4,78.48,1.81,0.83,2357,1,7,0,0
2022-09-14,Akşam,5,77.48,1.89,0.77,1791,4,8,0,0
2022-09-15,Akşam,5,93.42,2.35,0.8,1511,3,6,0,0
2022-09-16,Gündüz,1,84.04,1.19,0.82,2012,2,7,0,0
2022-09-17,Gündüz,3,74.67,1.73,0.64,1381,3,9,0,0
2022-09-18,Akşam,2,93.2,1.52,0.75,2446,3,9,0,0
2022-09-19,Gece,1,77.98,2.15,0.87,2371,2,7,0,0
2022-09-20,Akşam,3,81.61,1.76,0.78,2176,5,7,0,0
2022-09-21,Gündüz,4,84.7,1.97,0.81,1451,3,11,0,0
2022-09-22,Akşam,5,72.31,2.23,0.81,2313,5,11,0,0
2022-09-23,Gündüz,2,75.86,1.48,0.85,2142,4,8,0,0
2022-09-24,Akşam,5,88.24,1.64,0.8,1213,3,6,0,0
2022-09-25,Gece,4,78.88,2.2,0.8,1564,1,7,0,0
2022-09-26,Akşam,3,84.99,1.46,0.83,1731,4,6,0,0
2022-09-27,Akşam,4,77.73,1.65,0.86,1438,4,9,0,0
2022-09-28,Gündüz,4,79.52,1.32,0.88,1754,5,6,0,0
2022-09-29,Gündüz,5,88.93,2.21,0.8,1628,2,10,0,0
2022-09-30,Gündüz,2,82.19,1.63,0.79,1902,1,8,0,0
2022-10-01,Akşam,4,78.28,1.91,0.81,2470,1,8,0,0
2022-10-02,Gece,5,76.58,2.0,0.89,2065,5,6,0,0
2022-10-03,Gündüz,2,77.04,1.56,0.86,1394,5,8,0,0
2022-10-04,Gündüz,3,86.21,1.23,0.8,1246,4,6,0,0
2022-10-05,Akşam,3,83.83,1.73,0.74,1904,5,6,0,0
2022-10-06,Gündüz,1,74.26,1.73,0.88,2314,2,9,0,0
2022-10-07,Gece,5,80.44,1.78,0.88,1247,4,6,0,0
2022-10-08,Gece,2,79.67,1.78,0.77,1598,4,8,0,0
2022-10-09,Gündüz,4,81.58,1.65,0.8,1864,4,10,0,0
2022-10-10,Gündüz,3,76.98,1.64,0.87,2472,1,7,0,0
2022-10-11,Akşam,2,85.49,1.89,0.84,1083,1,8,0,0
2022-10-12,Gece,5,79.99,1.55,0.72,1772,4,10,0,0
2022-10-13,Gece,1,81.87,1.77,0.77,2244,2,8,0,1
2022-10-14,Gündüz,3,76.08,1.63,0.85,1050,3,10,0,0
2022-10-15,Akşam,2,76.33,1.89,0.84,1549,4,8,0,0
2022-10-16,Gece,2,93.29,2.13,0.86,1770,5,7,0,0
2022-10-17,Gece,2,89.0,2.14,0.87,1980,3,9,0,0
2022-10-18,Akşam,5,79.65,2.19,0.84,2210,1,9,0,0
2022-10-19,Akşam,5,87.67,1.7,0.85,2246,1,7,0,0
2022-10-20,Gece,5,86.06,1.72,0.8,1464,3,8,0,0
2022-10-21,Gece,4,76.87,1.42,0.83,1418,5,10,0,0
2022-10-22,Akşam,2,76.38,1.7,0.85,1086,1,6,0,0
2022-10-23,Gece,3,83.34,1.71,0.92,1258,1,8,0,0
2022-10-24,Gündüz,5,81.3,1.61,0.79,2204,4,7,0,0
2022-10-25,Gündüz,5,77.99,1.61,0.87,1310,2,11,0,0
2022-10-26,Akşam,2,83.61,1.29,0.83,1172,5,9,0,0
2022-10-27,Akşam,5,72.79,1.4,0.87,2345,4,9,0,1
2022-10-28,Akşam,4,80.58,1.81,0.83,2363,2,8,0,0
2022-10-29,Gündüz,4,73.81,1.82,0.89,2268,1,10,0,0
2022-10-30,Gece,5,73.97,1.94,0.8,1939,2,7,0,0
2022-10-31,Gündüz,2,76.47,1.72,0.84,1504,1,7,0,0
2022-11-01,Gece,2,81.82,1.8,0.86,1328,4,10,0,0
2022-11-02,Gündüz,2,76.62,2.18,0.8,1195,1,10,0,0
2022-11-03,Gece,1,73.91,1.78,0.85,1061,2,8,0,0
2022-11-04,Gündüz,5,82.39,1.61,0.89,2048,4,8,0,0
2022-11-05,Akşam,2,87.46,1.44,0.83,1561,2,11,0,0
2022-11-06,Gündüz,4,83.19,2.04,0.87,2401,2,9,0,0
2022-11-07,Gece,3,89.01,1.29,0.8,1896,3,9,0,0
2022-11-08,Gündüz,3,87.05,1.55,0.78,2318,1,10,0,0
2022-11-09,Gündüz,2,77.56,1.93,0.87,2075,1,6,0,0
2022-11-10,Gündüz,3,83.16,1.23,0.81,1843,2,6,0,0
2022-11-11,Akşam,3,79.54,1.62,0.76,1039,1,6,0,0
2022-11-12,Gündüz,1,85.31,1.84,0.8,1727,5,7,0,0
2022-11-13,Akşam,4,79.54,1.68,0.91,1456,1,8,0,0
2022-11-14,Akşam,4,76.06,1.51,0.89,1877,4,10,0,0
2022-11-15,Gündüz,1,86.87,1.62,0.79,1787,1,9,0,0
2022-11-16,Gündüz,1,81.59,2.05,0.77,1001,5,6,0,0
2022-11-17,Gündüz,3,76.68,2.35,0.82,2492,2,9,0,0
2022-11-18,Gece,5,77.51,1.84,0.9,2129,1,8,0,0
2022-11-19,Gündüz,3,76.65,1.2,0.83,1215,4,11,0,0
2022-11-20,Akşam,1,74.99,1.97,0.83,1776,5,11,0,0
2022-11-21,Gündüz,4,77.61,1.68,0.81,1678,3,10,0,0
2022-11-22,Gece,3,81.87,1.47,0.83,1413,2,6,0,0
2022-11-23,Gündüz,5,80.32,1.56,0.89,1209,2,6,0,0
2022-11-24,Gece,3,77.81,1.57,0.85,2081,2,11,0,0
2022-11-25,Gece,2,87.48,1.38,0.84,1042,5,10,0,0
2022-11-26,Gündüz,3,69.95,1.78,0.88,1137,1,9,0,0
2022-11-27,Akşam,1,81.53,2.35,0.85,1637,1,8,0,0
2022-11-28,Gece,4,79.29,1.47,0.9,1468,1,11,0,0
2022-11-29,Gündüz,4,75.15,2.34,0.81,1725,1,11,0,0
2022-11-30,Gündüz,1,81.82,1.86,0.86,2412,2,8,0,0
2022-12-01,Akşam,2,78.9,1.77,0.89,2221,3,8,0,0
2022-12-02,Gece,1,86.24,1.7,0.93,1201,2,11,0,0
2022-12-03,Gece,3,84.34,1.56,0.8,1191,3,9,0,0
2022-12-04,Gündüz,1,89.53,1.89,0.84,1106,3,9,0,0
2022-12-05,Gündüz,1,77.58,1.96,0.79,1326,1,6,0,0
2022-12-06,Akşam,2,86.98,1.07,0.8,1749,4,9,0,0
2022-12-07,Akşam,3,74.17,2.56,0.85,1643,5,7,0,0
2022-12-08,Gece,5,79.45,1.26,0.75,1356,4,10,0,0
2022-12-09,Gece,5,77.67,1.64,0.87,1594,3,9,0,0
2022-12-10,Gündüz,4,83.01,1.03,0.88,1500,4,8,0,0
2022-12-11,Gece,1,82.89,1.72,0.85,2307,3,9,0,0
2022-12-12,Akşam,4,75.5,1.66,0.81,1467,2,6,0,0
2022-12-13,Akşam,2,83.29,1.65,0.84,1507,2,10,0,0
2022-12-14,Gündüz,5,78.1,1.89,0.96,1105,1,10,0,0
2022-12-15,Akşam,1,75.92,1.73,0.83,2317,5,8,0,0
2022-12-16,Akşam,2,79.94,1.96,0.82,2089,2,10,0,0
2022-12-17,Akşam,2,72.62,1.43,0.74,1194,5,7,0,0
2022-12-18,Akşam,1,84.66,1.82,0.91,2211,1,10,0,0
2022-12-19,Gündüz,2,79.72,1.61,0.8,1046,5,11,0,0
2022-12-20,Gündüz,1,79.83,1.69,0.86,2385,2,8,0,0
2022-12-21,Gece,1,79.56,1.88,0.96,2008,2,10,0,0
2022-12-22,Akşam,3,88.23,1.65,0.88,1536,4,9,0,0
2022-12-23,Gece,4,87.59,1.77,0.88,1846,4,6,0,0
2022-12-24,Gündüz,2,86.75,1.45,0.84,1708,4,11,0,0
2022-12-25,Gündüz,2,79.57,2.13,0.88,2269,5,11,0,0
2022-12-26,Gündüz,3,74.42,2.02,0.87,1807,2,9,0,0
2022-12-27,Gündüz,3,79.92,1.83,0.89,1611,1,11,0,0
2022-12-28,Gündüz,3,81.57,1.73,0.74,2201,3,7,0,1
2022-12-29,Gündüz,5,84.06,1.77,0.88,1114,2,7,0,0
2022-12-30,Gündüz,5,81.56,2.12,0.89,1679,4,6,0,0
2022-12-31,Akşam,5,74.87,2.0,0.99,1630,4,6,0,0
2023-01-01,Gece,1,77.32,2.13,0.86,2188,5,6,0,1
2023-01-02,Gündüz,2,76.87,1.7,0.88,1218,4,6,0,0
2023-01-03,Akşam,4,82.7,1.95,0.89,1196,5,10,0,0
2023-01-04,Akşam,1,82.82,2.16,0.89,1400,1,11,0,0
2023-01-05,Gece,2,83.47,1.52,0.81,1748,4,9,0,0
2023-01-06,Gündüz,2,81.51,1.5,0.91,1680,5,7,0,0
2023-01-07,Gece,3,69.7,1.88,0.82,1075,4,10,0,0
2023-01-08,Gündüz,3,71.37,1.43,0.89,2449,5,6,0,0
2023-01-09,Akşam,1,79.3,1.26,0.83,1286,2,8,0,0
2023-01-10,Akşam,3,80.49,2.15,0.86,2322,5,8,0,0
2023-01-11,Akşam,2,86.27,2.2,0.85,1860,3,9,0,0
2023-01-12,Akşam,3,80.39,1.45,0.86,1741,1,7,0,0
2023-01-13,Gece,5,75.12,1.37,0.87,1293,2,7,0,0
2023-01-14,Gündüz,3,83.31,1.6,0.89,1808,1,9,0,0
2023-01-15,Gündüz,2,79.91,2.18,0.87,1885,2,6,0,0
2023-01-16,Gece,1,77.99,1.68,0.92,2470,4,6,0,0
2023-01-17,Gündüz,4,71.93,1.83,0.85,1413,5,11,0,0
2023-01-18,Akşam,3,80.43,1.9,0.89,1430,4,7,0,0
2023-01-19,Gündüz,2,81.14,1.85,0.83,2253,1,7,0,0
